Unnamed: 0,Item,Shape,Color,Stock Pcs.,Stock Wt.,Description,Cp Std,Size,Origin,Gem Type
1.0,EOV00054163,OV,Green,1.0,1.63,Colombian Emerald Oval 8.7 x 6.7,250.0,08.70 x 06.70,,Emld
1.0,EOV00055159,OV,Green,1.0,1.59,Colombian Emerald Oval 9.8 x 7.0,250.0,09.80 x 07.00,,Emld
1.0,EOV00056191,OV,Green,1.0,1.91,Colombian Emerald Oval 9.3 x 7.5,250.0,09.30 x 07.50,,Emld
1.0,EOV00057226,OV,Green,1.0,2.26,Colombian Emerald Oval 9.63 x 7.40,10.0,09.63 x 07.40,,Emld
1.0,EOV00058193,OV,Green,1.0,1.93,Colombian Emerald Oval 9.00 x 7.02,10.0,09.00 x 07.02,,Emld
1.0,EOV00059191,OV,Green,1.0,1.91,Colombian Emerald Oval 9.1 x 7.2,10.0,09.10 x 07.20,,Emld
1.0,EOV00060117,OV,Green,1.0,1.17,Emerald Oval 8.0x6.0 MM,13.0,08.00 x 06.00,,Emld
1.0,EOV00062469,OV,Green,2.0,4.69,Emerald Oval 10x7.9|10.4X8.0 MM,10.0,10.00 x 07.90 | 10.40 x 08.00,,Emld
1.0,EOV00063220,OV,Green,1.0,2.2,Emerald Oval ,50.0,,,Emld
1.0,EOV00064576,OV,Green,1.0,5.76,Columbian Oval 13.8 x 11,40.0,13.80 x 11.00,Colombia,Emld
1.0,EOV00065250,OV,Green,1.0,2.5,Emerald Oval 9.55 x 8.08,73.0,09.55 x 08.08,,Emld
1.0,EOV00066360,OV,Green,2.0,3.6,Emerald Oval 9.50 x 7.00 | 9.15 x 7.50,73.0,09.50 x 07.00 | 09.15 x 07.50,,Emld
1.0,EOV00067126,OV,Green,1.0,1.26,Emerald Oval 8.50 x 6.65,73.0,08.50 x 06.65,,Emld
1.0,EOV00068110,OV,Green,1.0,1.1,Emerald Oval 8.00 x 6.00,73.0,08.00 x 06.00,,Emld
1.0,EOV00069156,OV,Green,2.0,1.56,Emerald Oval 7.60 X 5.40 | 7.20 X 5.30,73.0,07.60 x 05.40 | 07.20 x 05.30,,Emld
1.0,EOV00070180,OV,Green,2.0,1.8,Emerald Oval 8.00 x 6.00 | 7.00 x 5.15,73.0,08.00 x 06.00 | 07.00 x 05.15,,Emld
1.0,EOV00071149,OV,Green,1.0,1.49,Emerald Oval 8.70 x 6.79,550.0,08.70 x 06.79,,Emld
1.0,EOV00072240,OV,Green,1.0,2.4,Emerald Oval 9.93 x 7.68,550.0,09.93 x 07.68,,Emld
1.0,EOV00073208,OV,Green,1.0,2.08,Emerald Oval 9.52 x 7.23,550.0,09.52 x 07.23,,Emld
1.0,EOV00074414,OV,Green,1.0,4.13,"Zambian Emerald Oval shape 11.39 x 9.32 x 6.66 mm, 4.14 carats. F1, GIA report number: 2243031952",800.0,11.39 x 09.32,Zambia,Emld
1.0,EOV00075769,OV,Green,1.0,7.69,"Zambian Emerald Oval shape 14.78 x 11.37 x 7.38 mm, 7.69 carats. F2, GIA report number: 2245031883",400.0,14.78 x 11.37,Zambia,Emld
1.0,EOV0032221,OV,Green,1.0,2.21,Zambian Emerald Oval,20.0,09.00 x 07.00,Zambia,Emld
1.0,EOV0033174,OV,Green,1.0,1.74,Zambian Emerald Oval - 9.00 X 6.90,20.0,09.00 x 06.90,Zambia,Emld
1.0,EOV0043191,OV,Green,1.0,1.91,Emerald Oval 9.0x7.2 MM,10.0,09.00 x 07.20,,Emld
1.0,EOV0045193,OV,Green,1.0,1.93,Emerald Oval 9.2x7.0 MM,10.0,09.20 x 07.00,,Emld
1.0,EPC00001215,PC,Green,1.0,2.15,Zambian Emerald Princess Cut 7.9x7.7,75.0,07.90 x 07.70,Zambia,Emld
1.0,EPC00002195,PC,Green,1.0,1.95,Zambian Emerald Princess Cut 7 x 7,30.0,07.00 x 07.00,Zambia,Emld
1.0,EPC00003134,PC,Green,1.0,1.34,Emerald princess cut 6.07x6.07,30.0,06.07 x 06.07,,Emld
1.0,EPC00004258,PC,Green,2.0,2.58,Zambian Emerald Princess Cut 6.8x6.8 | 6.5x6.5,75.0,06.80 x 06.80 | 06.50 x 06.50,Zambia,Emld
1.0,EPC00005154,PC,Green,2.0,1.54,Zambian Emerald Princess Shape 5.9x5.8 | 5.8x5.8,75.0,05.90 x 05.80 | 05.80 x 05.80,Zambia,Emld
1.0,EPC00006383,SQ,Green,1.0,3.83,Emerald E/C 6.6x4.9|5.4x4.9,60.0,06.60 x 04.90 | 05.40 x 04.90,,Emld
1.0,EPR00002515,PS,Green,1.0,5.15,Zambian Emerald Pear Shape 13.1 x 10.2,180.0,13.10 x 10.20,Zambia,Emld
1.0,EPR00003423,PS,Green,1.0,2.31,Emerald pear 10 X 7.82,10.0,10.00 x 07.82,,Emld
1.0,EPR00005300,PS,Green,1.0,3.0,Emerald Pear Shape 10 x 8MM,10.0,10.00 x 08.00,,Emld
1.0,EPR00008271,PS,Green,1.0,2.71,Emerald Pear Shape 11.9 x 8.5,120.0,11.90 x 08.50,,Emld
1.0,EPR00010235,PS,Green,1.0,2.35,Emerald Pear Shape 11.6x7.0MM,120.0,11.60 x 07.00,,Emld
1.0,EPR00010326,PS,Green,1.0,3.26,Emerald Pear Shape 13.90 X 9.40 MM,150.0,13.90 x 09.40,,Emld
1.0,EPR00011260,PS,Green,1.0,2.6,Zambian Emerald Pear Shape 11.5 x 7.35,180.0,11.50 x 07.35,Zambia,Emld
1.0,EPR00011290,PS,Green,1.0,2.9,Emerald Pear Shape 11.90X8.40MM,150.0,11.90 x 08.40,,Emld
1.0,EPR00015091,PS,Green,1.0,0.91,Emerald Pear Shape Mix 7.87 X 5.74,13.0,07.87 x 05.74,,Emld
1.0,EPR00016086,PS,Green,1.0,0.86,Emerald Pear Shape Mix 7.20 X 5.71,23.0,07.20 x 05.71,,Emld
1.0,EPR00017253,PS,Green,1.0,2.53,Emerald pear 11.3 x 7.9,30.0,11.30 x 07.90,,Emld
1.0,EPR00018228,PS,Green,1.0,2.28,Colombian Emerald pear 11.9 x 8.3,30.0,11.90 x 08.30,,Emld
1.0,EPR00019185,PS,Green,1.0,1.85,Colombian Emerald pear 10.9 x 7.2,30.0,10.90 x 07.20,,Emld
1.0,EPR00020290,PS,Green,2.0,2.9,Colombian Emerald pear 8.8x7.0 | 9.5x7.0,30.0,08.80 x 07.00 | 09.50 x 07.00,,Emld
1.0,EPR00027171,PS,Green,1.0,1.71,Colombian Emerald pear 10.15 x 8.01,21.0,10.15 x 08.01,,Emld
1.0,EPR00028196,PS,Green,1.0,1.96,Colombian Emerald pear 10.10 x 7.98,21.0,10.10 x 07.98,,Emld
1.0,EPR00029187,PS,Green,1.0,1.87,Colombian Emerald pear 10.11 x 7.86,21.0,10.11 x 07.86,,Emld
1.0,EPR00030089,PS,Green,1.0,0.89,Emerald pear 8.91 x 6.03,21.0,08.91 x 06.03,,Emld
1.0,EPR00031130,PS,Green,1.0,1.3,Emerald pear 9.0 x 5.91,45.0,09.00 x 05.91,,Emld
1.0,EPR00032423,HS,Green,1.0,4.23,Emerald pear 13.42 x 9.54,60.0,13.42 x 09.54,,Emld
1.0,EPR000341059,PS,Green,1.0,10.49,Columbian Emerald Pear Shape 18 x 13 ,40.0,18.00 x 13.00,Colombia,Emld
1.0,EPR00035596,PS,Green,1.0,5.96,Columbian Emerald Pear Shape 15.2 x 10.8,40.0,15.20 x 10.80,Colombia,Emld
1.0,EPR00037217,PS,Green,1.0,2.17,Columbian Emerald Pear Shape 12 x 8 ,40.0,12.00 x 08.00,Colombia,Emld
1.0,EPR00038278,PS,Green,1.0,2.78,Columbian Emerald Pear Shape 12 x 8 ,40.0,12.00 x 08.00,Colombia,Emld
1.0,EPR00039240,PS,Green,1.0,2.4,Columbian Emerald Pear Shape 10 x 8 ,40.0,10.00 x 08.00,Colombia,Emld
1.0,EPR00041155,PS,Green,1.0,1.55,Emerald Pear Shape 10.30 x 7.30,73.0,10.30 x 07.30,,Emld
1.0,EPR00042693,PS,Green,2.0,6.93,"Zambian Emerald Pear Shapes 12.91 x 8.25 x 5.46 mm and 12.82 x 8.28 x 6.46 mm, 3.69 carats and 3.24 carats, F2/F1, GIA Report: 6243033989",1500.0,12.91 x 08.25,Zambia,Emld
1.0,EPR00043414,PS,Green,1.0,4.14,"Zambian Emerald Pear Shape 13.14 x 9.11 x 6.31 mm, F2, GIA Report:  5241032094",1000.0,13.14 x 09.11,Zambia,Emld
1.0,EPR00044107,PS,Green,1.0,1.07,Emerald Pear Shape 9.15 x 6.55 mm,73.0,09.15 x 06.55,,Emld
1.0,EPR00045424,PS,Green,1.0,4.24,"Zambian Emerald Pear shape 15.22 x 8.90 x 5.61 mm, 4.24 carats. F2, GIA report number: 1242031865",600.0,15.22 x 08.90,Zambia,Emld
1.0,ERD00001453,RDS,Green,1.0,4.53,"Green Emerald Regular Round 10.0MM                                                                                   GIA CERTIFIED ""F2"" STONE & REPORT NUMBER:-6233653670",420.0,10.00,,Emld
1.0,ERD00002308,RDS,Green,1.0,3.08,Green Emerald Regular Round 9.20MM,420.0,09.20,,Emld
1.0,ERD00005572,RDS,Green,2.0,5.72,Green Emerald Regular Round 8.70MM,420.0,08.70,,Emld
1.0,ERD00006245,RDS,Green,1.0,2.45,Green Emerald Regular Round 8.20MM,420.0,08.20,,Emld
1.0,ERD00007209,RDS,Green,1.0,2.09,Green Emerald Regular Round 8.20MM,420.0,08.20,,Emld
1.0,ERD00009226,RD,Green,1.0,2.26,Zambian Emerald Regular Round 8.40,110.0,08.40,Zambia,Emld
1.0,ERD00010260,RD,Green,1.0,2.6,Zambian Emerald Regular Round 8.92,200.0,08.92,Zambia,Emld
1.0,ERD00012108,D/C,Green,1.0,1.08,Zambian Emerald Round D/C 6.5,80.0,06.50,Zambia,Emld
1.0,ERD00013079,D/C,Green,1.0,0.79,Zambian Emerald Round D/C 6.60,80.0,06.60,Zambia,Emld
1.0,ERD00014084,D/C,Green,1.0,0.84,Zambian Emerald Round D/C 6.45,80.0,06.45,Zambia,Emld
1.0,ERD00015321,D/C,Green,1.0,3.21,Zambian emerald Round D/C 9.00,50.0,09.00,Zambia,Emld
1.0,ERD00016145,RD,Green,1.0,1.45,Zambian Emerald Regular Round 7.00,110.0,07.00,Zambia,Emld
1.0,ERD00017110,RDS,Green,1.0,1.1,Green Emerald Regular Round 7.00MM,210.0,07.00,,Emld
1.0,ERD00024358,RD,Green,2.0,3.58,Emerald Rounds D/C 7.8 MM,150.0,07.80,,Emld
1.0,ERD00026138,RD,Green,1.0,1.38,Emerald Round  D/C 7.5MM,150.0,07.50,,Emld
1.0,ERD00027450,RD,Green,2.0,4.5,Emerald Round  D/C 8.2MM,630.0,08.20,,Emld
1.0,ERD00028392,RD,Green,2.0,3.92,Emerald Round  D/C 7.8MM,630.0,07.80,,Emld
1.0,ERD00030159,RD,Green,1.0,1.59,Emerald Round  D/C 7.00MM,50.0,07.00,,Emld
1.0,ERD00031130,RD,Green,1.0,1.3,Emerald Round  D/C 6.70MM,50.0,06.70,,Emld
1.0,ERD00032152,RD,Green,2.0,1.52,Emerald Round  D/C 5.80MM,50.0,05.80,,Emld
1.0,ERD00033159,RD,Green,2.0,1.59,Emerald Round  D/C 5.85MM,50.0,05.85,,Emld
1.0,ERD00034150,RD,Green,2.0,1.5,Emerald Round  D/C 5.85|5.93,50.0,05.85 | 05.93,,Emld
1.0,ERD00035169,RD,Green,2.0,1.69,Emerald Round  D/C 6.10MM,50.0,06.10,,Emld
1.0,ERD00037180,D/C,Green,2.0,1.8,Emerald D/C Pair 6.09|6.15,110.0,06.09 | 06.15,,Emld
1.0,ERD00038163,D/C,Green,2.0,1.63,Emerald D/C Pair 5.93 | 5.96,110.0,05.93 | 05.96,,Emld
1.0,ERD00039137,D/C,Green,2.0,1.37,Emerald D/C Pair 5.86 | 5.84,110.0,05.86 | 05.84,,Emld
1.0,ERD00040161,D/C,Green,2.0,1.61,Emerald D/C Pair 6.03 | 6.02,110.0,06.03 | 06.02,,Emld
1.0,ERD00042150,D/C,Green,2.0,1.5,Emerald D/C Pair 6.22 |6.26,110.0,06.22 | 06.26,,Emld
1.0,ERD00043175,D/C,Green,2.0,1.75,Emerald D/C Pair 5.85 | 5.87,110.0,05.85 | 05.87,,Emld
1.0,ERD00044225,D/C,Green,2.0,2.25,Emerald D/C Pair 6.60,110.0,06.60,,Emld
1.0,ERD00045202,D/C,Green,2.0,2.02,Emerald D/C Pair 6.20,110.0,06.20,,Emld
1.0,ERD00046177,D/C,Green,2.0,1.77,Emerald D/C Pair 5.90|5.80,110.0,05.90 | 05.80,,Emld
1.0,ERD00047176,D/C,Green,2.0,1.76,Emerald D/C Pair 6.22|6.10,110.0,06.22 | 06.10,,Emld
1.0,ERD00048168,D/C,Green,2.0,1.68,Emerald D/C Pair 6.10,110.0,06.10,,Emld
1.0,ERD00049198,D/C,Green,2.0,1.98,Emerald D/C Pair 5.90,110.0,05.90,,Emld
1.0,ERD00050168,D/C,Green,2.0,1.68,Emerald D/C Pair 6.05|5.90,110.0,06.05 | 05.90,,Emld
1.0,ERD00051123,D/C,Green,1.0,1.23,Emerald D/C 6.63MM,110.0,06.63,,Emld
1.0,ERD00052178,D/C,Green,2.0,1.78,Emerald D/C Pair 6.00MM,110.0,06.00,,Emld
1.0,ERD00054169,D/C,Green,2.0,1.69,Emerald D/C Pair 5.90,110.0,05.90,,Emld
1.0,ERD00055172,D/C,Green,2.0,1.72,Emerald D/C Pair 6.00,110.0,06.00,,Emld
1.0,ESEC0013365,S.E/C,Green,1.0,3.65,Zambian square emerald cut,100.0,09.20 x 08.10,Zambia,Emld
1.0,ETR00001133,TRI,Green,1.0,1.33,Colombian Emerald trillion 7.7 x 7.5,23.0,07.70 x 07.50,,Emld
1.0,GCU00001237,CUS,Green,1.0,2.08,Green Sapphire Cushion - 7 MM,145.0,07.00,,Sapp
1.0,GEC00001306,E/C,Green,1.0,3.06,Green Sapphire E/C 9.12 x 7.01,25.0,09.12 x 07.01,,Sapp
1.0,GEC00002317,E/C,Green,1.0,3.17,Green Sapphire E/C 10.09 x 7.00 Heated,250.0,10.09 x 07.00,,Sapp
1.0,GPR00001516,PS,Green,2.0,5.16,Green Sapphire pear 10x7.82 | 10.17x7.73,25.0,10.00 x 07.82 | 10.17 x 07.73,,Sapp
1.0,GSEC00001236,E/C,Green,2.0,2.36,Green Sapphire E/C 6.18 X 5.46,75.0,06.18 x 05.46,,Sapp
1.0,GSOV00002411,OV,Green,1.0,4.11,Green Sapphire Oval 10.69x9.710 GIA Certified 1236884682,150.0,10.69 x 09.71,,Sapp
1.0,GSPC00001112,PC,Green,1.0,1.12,Green Sapphire Princess Cut 5.81 X 5.44,75.0,05.81 x 05.44,,Sapp
1.0,GSRD00001215,RDS,Green,1.0,2.15,Green Sapphire Round 7.68 No Heat,250.0,07.68,,Sapp
1.0,GTEC0011066,EC,,2.0,10.66,GREEN TOURMALINE E/C 13.60 X 7.80,20.0,13.60 x 07.80,,Other
1.0,GTRD00002111,RDS,Green,1.0,1.11,Green Teal Sapphire Round 6.0MM (UN),100.0,06.00,,Sapp
1.0,GTRD00004250,RDS,Green,2.0,2.5,Green Teal Sapphire Round 6.0MM (UN),100.0,06.00,,Sapp
1.0,GTRD00005211,RDS,Green,2.0,2.11,Green Teal Sapphire Round 6.0MM (UN),100.0,06.00,,Sapp
1.0,GTRD00006191,RDS,Green,2.0,1.91,Green Teal Sapphire Round 5.9MM,80.0,05.90,,Sapp
1.0,MBRD00001218,D/C,Blue,2.0,2.18,Australia Sapphire Round D/C 6.00,120.0,06.00,Australia,Sapp
1.0,OSOV00001142,OV,Orange,1.0,1.42,Orange Sapphire Oval 7.00 x 5.95,45.0,07.00 x 05.95,,Sapp
1.0,OSOV00002133,OV,Orange,1.0,1.33,Orange Sapphire Oval 6.91 X 6.24,50.0,06.91 x 06.24,,Sapp
1.0,PCU00001264,CUS,Pink,2.0,2.64,Pink Sapphire Cushion - 7.5x5.9|6.2x5.2,100.0,07.50 x 05.90 | 06.20 x 05.20,,Sapp
1.0,PCU00002127,OV,Purple,1.0,1.27,Purple Sapphire Madagascar Cushion 6.06 x 5.63,150.0,06.06 x 05.63,Madagascar,Sapp
1.0,PCU00004161,CUS,Pink,1.0,1.61,Pink Sapphire Cushion - 7.9 x 5.8MM,300.0,07.90 x 05.80,,Sapp
1.0,PCU00005182,CUS,PINK,1.0,1.82,PINK CUSHION 9.25 x 6.08,300.0,09.25 x 06.08,,Sapp
1.0,PCU00006080,CUS,Purple,1.0,0.8,Purple Sapphire Cushion - 6.41x4.84MM,90.0,06.41 x 04.84,,Sapp
1.0,PCU00007205,CUS,Pink,1.0,2.06,Pink Sapphire Cushion - 9.60 X 5.90,207.0,09.60 x 05.90,,Sapp
1.0,PCU00008181,CUS,Pink,1.0,1.82,Pink Sapphire Cushion - 7.70 X 6.00,207.0,07.70 x 06.00,,Sapp
1.0,PEC00002228,E/C,Peach,1.0,2.28,Padparadsha emerald cut 7.61 x 5.46,140.0,07.61 x 05.46,,Sapp
1.0,PEC00005158,E/C,Pink,1.0,1.58,Padparadscha Sapphire E/C 6.95 x 5.84,125.0,06.95 x 05.84,,Sapp
1.0,PEC00006154,E/C,Pink,1.0,1.54,Pink Sapphire E/C 6.45 x 6.10,125.0,06.45 x 06.10,,Sapp
1.0,PEC00007137,EC,Pink,1.0,1.38,Pink Sapphire 8.70x5.60 MM,90.0,08.70 x 05.60,,Sapp
1.0,PMQ00001106,MQ,Pink,1.0,1.06,Pink Sapphire MQ - 9.03 x 4.56 MM ,207.0,09.03 x 04.56,,Sapp
1.0,POV00001218,OV,PINK,1.0,2.18,Madagascar Pink Sapphire Oval 9.11x7.00,150.0,09.11 x 07.00,Madagascar,Sapp
1.0,POV00003191,OV,Purple,1.0,1.91,Purple Sapphire Oval - 8.78x7.04MM,180.0,08.78 x 07.04,,Sapp
1.0,POV00004284,OV,Pink,2.0,2.84,Padparash Pink Sapphire Oval 7.64 x 6.20,140.0,07.64 x 06.20,,Sapp
1.0,POV00005151,OV,Purple,1.0,1.51,Purple Sapphire Oval - 8.07x6.21MM,150.0,08.07 x 06.21,,Sapp
1.0,POV00007424,OV,Pink,2.0,4.24,Madagascar Sapphire Oval 9.5x6.6 | 9.3x6.9,77.0,09.50 x 06.60 | 09.30 x 06.90,Madagascar,Sapp
1.0,POV00008296,OV,Purple,2.0,2.96,Purple Sapphire Oval - 7.9x6.0|7.7x6.1MM,300.0,07.90 x 06.00 | 07.70 x 06.10,,Sapp
1.0,POV00011098,OV,Purple,1.0,0.98,Purple Sapphire Oval - 7.84 X 5.84 MM,120.0,07.84 x 05.84,,Sapp
1.0,POV00012168,OV,Purple,1.0,1.68,Purple Sapphire Oval - 8.75 X 5.95 MM,390.0,08.75 x 05.95,,Sapp
1.0,PPR00001198,PR,Pink,1.0,1.98,Madagascar Pink Sapphire Pear 9.16 X 6.92,100.0,09.16 x 06.92,Madagascar,Sapp
1.0,PPR00002153,PR,Peach,1.0,1.53,Madagascar Sapphire pear 8.70 x 5.67,140.0,08.70 x 05.67,Madagascar,Sapp
1.0,PPR00003204,PR,Pink,1.0,2.04,Madagascar Pink Sapphire Pear 9.80 X 6.10,235.0,09.80 x 06.10,Madagascar,Sapp
1.0,PPR00004203,PR,Pink,1.0,2.03,Madagascar Pink Sapphire Pear 8.90 X 6.50,235.0,08.90 x 06.50,Madagascar,Sapp
1.0,PPR00005168,PR,Pink,1.0,1.68,Madagascar Pink Sapphire Pear 9.50 X 7.70,235.0,09.50 x 07.70,Madagascar,Sapp
1.0,PPR00006091,PR,Pink,1.0,0.91,Madagascar Pink Sapphire Pear 7.80 X 5.91,120.0,07.80 x 05.91,Madagascar,Sapp
1.0,PPR00007255,PR,Pink,1.0,2.55,Pink Sapphire Pear 10.50 x 7.40,800.0,10.50 x 07.40,,Sapp
1.0,PRCU00004204,CUS,Purple,1.0,2.04,Sapphire Cushion - 8.93 x 6.50 MM,150.0,08.93 x 06.50,,Sapp
1.0,PRCU00005154,OV,Purple,1.0,1.54,Sapphire Oval Cushion 6.56 X 5.70,75.0,06.56 x 05.70,,Sapp
1.0,PRCU00006106,CUS,Purple,1.0,1.06,Blue Sapphire Cushion 5.75 X 5.0,45.0,05.75 x 05.00,,Sapp
1.0,PRD00001233,D/C,Purple,2.0,2.33,Pink Sapphire D/C Pair  - 6.89|7.06 MM ,207.0,06.89 | 07.06,,Sapp
1.0,PRD00003132,D/C,Purple,1.0,1.32,Pink Sapphire D/C 6.40MM,250.0,06.40,,Sapp
1.0,PRD00005317,D/C,Purple,2.0,3.17,Madagascar Pink Sapphire Round D/C 6.72|7.08,150.0,06.72 | 07.08,Madagascar,Sapp
1.0,PREC00001199,E/C,Purple,1.0,1.99,Purple Sapphire Emerald Cut 8.82 x 6.19,150.0,08.82 x 06.19,,Sapp
1.0,PREC00003259,E/C,Purple,1.0,2.59,Madagascar Sapphire emerald  8.50 x 7.40,140.0,08.50 x 07.40,Madagascar,Sapp
1.0,PRHS00001176,HS,Purple,2.0,1.76,Purple Sapphire Heart Shape 6.2x6.1 | 5.5x5.5,90.0,06.20 x 06.10 | 05.50 x 05.50,,Sapp
1.0,PRMQ00001124,CUS,Purple,1.0,1.24,Purple Sapphire Marquise 10 x 5,45.0,10.00 x 05.00,,Sapp
1.0,PROV00001296,OV,Purple,1.0,2.96,Purple Sapphire Oval - 9.57 x 7.82 MM,150.0,09.57 x 07.82,,Sapp
1.0,PROV00002234,OV,Purple,1.0,2.34,Madagascar Purple Sapphire Oval 10.22x6.81,51.0,10.22 x 06.81,Madagascar,Sapp
1.0,PROV00003229,OV,Purple,1.0,2.29,Madagascar Sapphire Oval 9.4 X 7.5,100.0,09.40 x 07.50,Madagascar,Sapp
1.0,PROV00004201,OV,Purple,1.0,2.01,Purple Sapphire Oval 8.3 X 6.9,51.0,08.30 x 06.90,,Sapp
1.0,PROV00006141,OV,Purple,1.0,1.41,Purple Sapphire Oval 7.17 x 5.78,30.0,07.17 x 05.78,,Sapp
1.0,PROV00007141,OV,Purple,1.0,1.41,Purple Sapphire Oval 7.70x5.92,50.0,07.70 x 05.92,,Sapp
1.0,PROV00009112,OV,Purple,1.0,1.12,Purple Sapphire Oval 6.61x5.67,75.0,06.61 x 05.67,,Sapp
1.0,PROV00010107,OV,Purple,1.0,1.07,Purple Sapphire Oval 6.5x5.2,50.0,06.50 x 05.20,,Sapp
1.0,PROV00011096,OV,Purple,1.0,0.96,Madagascar Purple Sapphire Oval 7.40x5.00,51.0,07.40 x 05.00,Madagascar,Sapp
1.0,PROV00012255,OV,Purple,2.0,2.55,Madagascar Sapphire Oval 8.3x6.4|6.45X4.89,100.0,08.30 x 06.40 | 06.45 x 04.89,Madagascar,Sapp
1.0,PROV00014321,OV,Purple,2.0,3.21,Multi Sapphire Oval 7.46 x 6.10 / 7.97 x 6.35,150.0,07.46 x 06.10 | 07.97 x 06.35,,Sapp
1.0,PROV00015292,OV,Purple,2.0,2.92,Madagascar Purple Sapphire Oval 7.8x5.9| 8.2x6.3,150.0,07.80 x 05.90 | 08.20 x 06.30,Madagascar,Sapp
1.0,PROV00019317,OV,Purple,2.0,2.73,Purple Sapphire Oval 6.9x5.4 | 7.6x6.6,50.0,06.90 x 05.40 | 07.60 x 06.60,,Sapp
1.0,PROV00020263,OV,Purple,1.0,2.63,Purple Sapphire Oval 10.15 x 7.16,200.0,10.15 x 07.16,,Sapp
1.0,PROV00021205,OV,Purple,1.0,2.05,Purple Sapphire Oval 8.73x6.75,200.0,08.73 x 06.75,,Sapp
1.0,PRPS00001351,PS,Purple,2.0,3.51,Purple Sapphire Pear Shape - 8.18x6.35|8.89x6.35MM,150.0,08.18 x 06.35 | 08.89 x 06.35,,Sapp
1.0,PRPS00002157,PS,Purple,1.0,1.57,Purple Sapphire Pear Shape - 8.05 x 6.13,100.0,08.05 x 06.13,,Sapp
1.0,PRRD00001146,D/C,Purple,1.0,1.46,Purple Sapphire Round D/C 7.00,77.0,07.00,,Sapp
1.0,PSCU00007345,CUS,Pink,2.0,3.45,Pink Sapphire Cushion - 7.5 x 6.3| 7.4 x 6.0,207.0,07.50 x 06.30 | 07.40 x 06.00,,Sapp
1.0,PSHT00001194,HS,Pink,0.0,,Pink Sapphire Heart 8.4 x 8.3,140.0,08.40 x 08.30,,Sapp
1.0,PSHT00002225,HS,Pink,2.0,2.25,Pink Sapphire Heart Pair 6.8 x 6.7|5.8 x 5.6,140.0,06.80 x 06.70 | 05.80 x 05.60,,Sapp
1.0,RCU00001211,CUS,Ruby,1.0,2.11,Ruby Cushion 8.54 x 7.61,600.0,08.54 x 07.61,,Ruby
1.0,RCU00002644,CUS,Ruby,1.0,6.44,Ruby Cushion 11.7 x 10.0,120.0,11.70 x 10.00,,Ruby
1.0,RCU00003567,CUS,Ruby,2.0,5.67,Ruby Cushion Pair 10.5 x 7.5 ,120.0,10.50 x 07.50,,Ruby
1.0,RCU00004410,CUS,Ruby,1.0,4.1,Ruby Cushion  10.4 x 8.5,120.0,10.40 x 08.50,,Ruby
1.0,RCU00005384,CUS,Ruby,1.0,3.84,Ruby Cushion 9.2 x 8.0,120.0,09.20 x 08.00,,Ruby
1.0,RCU00006384,CUS,Ruby,1.0,3.84,Ruby Cushion 8.24 x 8.29,120.0,08.29 x 08.24,,Ruby
1.0,RCU00007270,CUS,Ruby,1.0,2.7,Ruby Cushion 9.51 x 6.71,120.0,09.51 x 06.71,,Ruby
1.0,REC00001817,EC,Ruby,1.0,8.17,Ruby Emerald Cut 11.79x9.98,100.0,11.79 x 09.98,,Ruby
1.0,REC00002697,EC,Ruby,1.0,6.97,Ruby Emerald Cut 14.3 x 11.3,120.0,14.30 x 11.30,,Ruby
1.0,REC00007227,EC,Ruby,1.0,2.27,"Certified Ruby Emerald Cut 8.30X6.43X4.19, Certificate number: 2233884691",550.0,08.30 x 06.43,,Ruby
1.0,ROV00001803,OV,Red,1.0,8.03,Ruby Oval 13.0 x 10.6 ,120.0,13.00 x 10.60,,Ruby
1.0,ROV00002763,OV,Red,2.0,7.63,Ruby Oval Pair 10.45x8.23|10.35x8.16,120.0,10.45 x 08.23 | 10.35 x 08.16,,Ruby
1.0,ROV00003560,OV,Red,2.0,5.6,Ruby Oval Pair 9.93x 7.42|9.68x7.41,120.0,09.93 x 07.42 | 09.68 x 07.41,,Ruby
1.0,ROV00005334,OV,Red,1.0,3.34,Ruby Oval 9.4 x 7.8,120.0,09.40 x 07.80,,Ruby
1.0,ROV00006290,OV,Red,1.0,2.9,Ruby Oval 10.0 x 7.15,120.0,10.00 x 07.15,,Ruby
1.0,ROV00007253,OV,Red,1.0,2.53,Ruby Oval 10.5 x 7.5,120.0,10.50 x 07.50,,Ruby
1.0,ROV00008470,OV,Red,1.0,4.7,Ruby Oval 11.4 x 8.6,36.0,11.40 x 08.60,,Ruby
1.0,ROV00009390,OV,Red,1.0,3.9,Ruby Oval 10.9 x 9.1,36.0,10.90 x 09.10,,Ruby
1.0,ROV00010412,OV,Red,1.0,4.12,Ruby Oval 10.3 x 8.3,36.0,10.30 x 08.30,,Ruby
1.0,ROV00012365,OV,Red,0.0,0.01,Ruby Oval 10.2 x 8.2,36.0,10.20 x 08.20,,Ruby
1.0,ROV00013350,OV,Red,1.0,3.5,Ruby Oval 10.9 x 7.7,36.0,10.90 x 07.70,,Ruby
1.0,ROV00014379,OV,Red,1.0,3.79,Ruby Oval 9.96 x 7.30,36.0,09.96 x 07.30,,Ruby
1.0,ROV0011267,OV,Red,1.0,12.67,Mozambique ruby Oval,1250.0,17.60 x 12.00,Mozambique,Ruby
1.0,ROV0021072,OV,Red,1.0,10.72,Mozambique ruby Oval,1100.0,15.30 x 11.30,Mozambique,Ruby
